-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001777, 0.007721, 0.145665, -178.064270, 11.301510, 0.073567
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001777, 0.007721, 0.145665, -178.064270, 11.301510, 0.073567
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
-0.001447, 0.007849, 0.145249, -178.927170, 12.800716, -0.267223
-0.001975, 0.007499, 0.145697, -176.992325, 10.691820, -0.006767
-0.001654, 0.007678, 0.145357, -178.048218, 12.161078, -0.351630
