-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011715, 0.006985, 0.211068, -175.922363, 65.323097, 3.242970
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
-0.011756, 0.007081, 0.211044, -176.234085, 65.632294, 3.286389
